o,h,l,c,v,qav,num_trades
3452.5,3478.0,3418.11,3464.96,77072.0183,266162382.38148,143824.0
3464.97,3472.58,3400.0,3406.99,66232.9303,227135878.913016,108248.0
3407.0,3407.5,3268.0,3342.85,144012.7656,479817051.736072,230994.0
3342.84,3373.64,3324.11,3345.65,62595.6899,210203612.825802,94589.0
3345.66,3360.0,3280.56,3304.7,89016.6282,295860030.645803,141111.0
3304.69,3326.19,3217.33,3257.15,170320.8517,556499313.443468,229198.0
3257.16,3270.28,3171.26,3225.33,209741.1913,674609438.6732991,281363.0
3225.33,3240.69,3162.39,3168.51,60585.978,194238762.662541,121518.0
3168.52,3206.59,3143.15,3185.57,95585.2566,303586572.42721,143713.0
3185.56,3234.94,3183.13,3225.12,54601.5198,175306926.232457,100244.0
3225.11,3262.03,3203.25,3251.67,69852.5106,225549532.484189,107573.0
3251.66,3268.98,3159.6,3199.3,128329.1317,411858225.477052,170303.0
3199.29,3247.52,3195.0,3217.96,70799.1659,228115588.290826,105860.0
3217.95,3260.01,3197.6,3227.19,39011.7426,126048279.670336,78689.0
3227.2,3276.0,3216.43,3267.66,52641.4143,171004565.346193,95507.0
3267.65,3287.5,3244.75,3286.22,68474.0905,223476342.565596,90887.0
3286.23,3314.02,3254.51,3258.46,90937.5059,298725379.16555,127197.0
3258.47,3306.87,3209.99,3281.24,125827.7699,410012879.565524,200773.0
3281.24,3291.7,3215.0,3238.55,96411.6667,313243926.057912,173515.0
3238.55,3257.76,3173.52,3192.39,68130.0575,218438402.944547,122873.0
3192.39,3223.01,3181.28,3209.88,49471.3204,158474179.908194,88601.0
3209.87,3228.23,3195.69,3209.8,24539.7434,78783266.904418,53712.0
3209.81,3217.29,3193.0,3209.59,30840.2483,98916531.922483,53191.0
3209.58,3234.39,3199.63,3209.4,46827.0577,150662660.653613,70860.0
3208.45,3249.08,3201.93,3233.35,32469.5428,104887369.323934,58525.0
3233.35,3268.4,3222.01,3258.57,28296.344,91906499.446393,61265.0
3258.57,3268.0,3246.09,3257.32,23281.3244,75848283.297553,53143.0
3257.33,3262.83,3234.13,3243.23,18903.6287,61408527.549267,47303.0
3243.24,3256.38,3233.16,3251.78,23044.7922,74725210.924556,50631.0
3251.77,3262.04,3232.73,3256.04,29553.4638,96016480.870422,59093.0
3256.04,3307.22,3251.53,3291.7,54128.708,177965015.475636,87903.0
3291.69,3297.5,3193.0,3203.04,83391.3155,270068764.496701,141738.0
3203.04,3213.63,3151.84,3175.31,88548.2832,281862468.170778,126966.0
3175.31,3189.98,3165.43,3178.61,46868.3248,148944336.516555,73593.0
3178.61,3180.68,3030.0,3051.57,202953.4221,627577692.4081609,258708.0
3051.57,3065.78,3002.36,3003.39,116365.8482,353371075.347718,166604.0
3003.39,3040.59,2977.54,3004.6,134268.9068,404007794.156031,182654.0
3004.6,3019.71,2950.0,2979.74,104389.5061,311722759.022837,161307.0
2979.75,2996.93,2950.0,2983.04,69104.8851,205529498.586378,101229.0
2983.04,3027.72,2971.38,3025.23,85782.6967,257981763.016844,103987.0
3025.23,3047.05,3005.84,3040.97,78926.7586,238792721.238503,98223.0
3040.96,3085.0,3014.97,3044.98,185765.2056,566703624.134592,214292.0
3044.98,3064.0,2968.09,2972.8,103124.6146,311233431.122624,137278.0
2972.8,3036.55,2967.02,3027.66,56818.7899,170630171.621064,87205.0
3027.65,3068.0,3005.5,3049.09,57882.684,175807975.445988,89838.0
3049.1,3070.0,3038.65,3051.36,44629.0454,136328899.499844,74462.0
3051.35,3060.0,3012.0,3014.09,54085.46,164542969.68996,88604.0
3014.09,3116.44,2996.86,3093.42,139607.7681,427662699.414978,196548.0
3093.43,3120.48,3069.06,3086.03,73377.1557,226900570.02157,101302.0
3086.03,3128.97,3082.44,3118.28,49519.3808,154060810.906473,72574.0
3118.28,3145.0,3110.54,3117.9,53530.9828,167287218.97222,73456.0
3117.9,3126.82,3099.16,3113.5,41108.7746,127890733.375692,57134.0
3113.5,3122.16,3068.63,3072.78,64155.7574,198474778.807538,86398.0
3072.78,3099.56,3011.97,3015.9,122344.4403,373459203.69752306,150716.0
3015.9,3025.96,2976.3,2995.75,91047.3574,273667738.419964,114891.0
2995.75,3026.51,2983.61,3021.98,36195.2447,108980103.998489,57804.0
3021.98,3043.29,3013.22,3042.0,42899.4516,129869712.327334,61068.0
3042.0,3046.9,3010.85,3034.62,42157.2943,127835454.085938,64677.0
3034.62,3040.63,3017.08,3027.28,39662.5391,120086945.733671,62157.0
3027.28,3060.92,2993.13,3028.88,71388.846,215794535.329746,99590.0
3028.88,3040.0,3009.23,3022.81,32432.6497,98133389.714247,59757.0
3022.82,3044.82,3018.5,3040.56,21085.5174,63924696.54333,40887.0
3040.57,3050.12,3034.98,3038.29,23727.2884,72165726.935896,41292.0
3038.29,3048.52,3033.27,3034.64,17191.4187,52270527.128834,37885.0
3034.64,3047.11,3027.71,3039.48,25401.0811,77150496.477243,45047.0
3039.48,3058.9,3010.03,3017.5,50194.875,152291597.527615,65929.0
3017.51,3029.04,3013.79,3024.39,20182.8318,61011485.600812,38321.0
3024.4,3086.1,3022.71,3059.3,39654.9215,121344520.626944,69526.0
3059.3,3064.5,3022.0,3029.38,26055.2717,79314350.821219,49306.0
3029.37,3046.21,3028.8,3037.97,17110.9756,51993109.338548,34113.0
3037.96,3054.83,3037.48,3048.05,20603.609,62710786.14411,38820.0
3048.05,3083.0,3042.8,3073.0,63761.9572,195533311.811643,88041.0
3073.01,3078.48,3022.96,3052.08,45113.1737,137509632.605051,75232.0
3052.08,3077.46,2981.7,2988.06,71127.0868,215090399.901362,104447.0
2988.07,3002.39,2977.0,2995.18,44570.0468,133302239.366018,66935.0
2995.17,2995.75,2883.22,2892.12,131039.5106,382807469.205259,169574.0
2892.13,2923.69,2888.15,2911.85,47494.3785,138040376.30804,75904.0
2911.86,2952.79,2905.0,2914.25,92221.8587,270281613.906555,128814.0
2914.25,3024.78,2895.0,3005.72,133399.6264,396749067.74099904,165727.0
3005.72,3069.6,3004.58,3055.56,61526.2326,186987706.340427,96668.0
3055.56,3095.18,3035.79,3037.58,62432.3404,191107943.063727,93759.0
3037.59,3051.97,3030.34,3039.01,34093.6295,103721213.014876,55737.0
3039.01,3069.03,3032.64,3041.51,46278.9095,140969296.176816,72923.0
3041.51,3131.0,3040.88,3110.52,118280.1112,365825987.662844,148627.0
3110.53,3125.87,3079.28,3110.65,65289.1542,202571214.936122,91287.0
3110.66,3111.43,3085.5,3101.77,33000.859,102272883.262713,58727.0
3101.74,3106.54,3066.71,3091.62,44680.6068,137868602.577474,66231.0
3091.63,3115.0,3078.31,3089.75,44739.1628,138438238.879974,62315.0
3089.74,3166.5,3086.66,3152.78,81011.1373,253051987.612325,115982.0
3152.78,3162.0,3051.16,3068.3,131827.2504,409728261.337952,160211.0
3068.3,3088.0,3036.45,3070.0,67233.5576,206119579.216336,98927.0
3070.0,3096.2,3058.38,3076.04,45508.3536,140147252.679551,67626.0
3076.03,3105.0,3071.25,3096.8,36304.8582,112174625.52076,59373.0
3096.8,3105.17,3066.66,3100.56,46968.4087,144889407.483524,67153.0
3100.55,3159.99,3082.77,3151.15,104818.8874,327545950.806734,123604.0
3151.15,3180.0,3101.55,3104.81,140959.6931,444002696.05802494,165399.0
3104.81,3107.43,3021.74,3026.23,108167.7973,332156761.361557,148012.0
3026.23,3034.23,2942.31,2983.58,125480.0523,375726752.243373,156118.0
2983.57,3009.95,2968.83,2995.41,65396.0402,195740750.887407,90298.0
2995.41,3034.32,2986.04,3019.91,65018.48,195662797.04039,93194.0
3019.9,3029.22,2976.72,3014.36,64631.3205,194022338.954163,91975.0
3014.36,3022.1,2944.01,2949.53,131198.7928,391163166.236,151647.0
2949.53,2982.91,2930.35,2956.71,91166.7312,269735957.174102,114240.0
2956.7,2972.36,2936.5,2962.39,35021.7173,103719334.958253,62730.0
2962.39,2975.39,2938.02,2946.32,33256.1962,98357822.383114,59723.0
2946.31,2964.59,2913.89,2959.8,39223.0297,115359551.345907,69912.0
2959.8,2969.99,2952.25,2958.73,28006.3588,82899089.116712,55584.0
2958.73,2971.76,2946.62,2966.04,32646.2935,96711096.606756,59799.0
2966.18,2978.03,2947.36,2953.27,29279.5692,86696905.976389,51988.0
2953.28,2969.36,2921.62,2933.03,25165.285,74236920.422652,51429.0
2933.04,2960.0,2922.77,2955.92,36094.4213,106111999.863862,59325.0
2955.93,2958.85,2944.0,2949.49,16790.4639,49571530.378682,36339.0
2949.49,2955.63,2934.83,2938.86,18582.5831,54755664.839036,39611.0
2938.86,2957.0,2912.09,2943.82,47051.2687,138156361.965218,74570.0
2943.83,2967.06,2916.17,2959.58,65740.9608,193196357.231195,85302.0
2959.57,2962.46,2917.82,2921.0,34697.3244,101911006.613067,58866.0
2920.99,2925.75,2841.6,2875.59,105881.2706,304185874.276439,145068.0
2875.58,2876.0,2797.1,2811.41,97301.2833,275590720.447744,123491.0
2811.41,2863.94,2797.01,2861.74,80592.7434,227797288.370455,107272.0
2861.73,2895.64,2842.0,2869.57,134790.4295,386938357.00984097,155474.0
2869.58,3015.0,2865.72,3012.41,147697.3149,435334462.49491906,183382.0
3012.41,3025.65,2989.99,3006.62,52935.3199,159304543.077107,90248.0
3006.63,3039.54,2986.56,3001.0,48930.7858,147231013.645335,84465.0
3001.0,3013.71,2977.93,3003.24,45911.5711,137793234.198484,71518.0
3003.23,3020.83,2984.88,3003.04,47400.6188,142227386.90539,70412.0
3003.04,3012.32,2853.76,2859.76,148105.0641,433799949.768094,201573.0
2859.76,2885.86,2809.36,2838.93,144353.4686,411976191.93246305,196071.0
2838.92,2855.0,2767.0,2809.67,96482.842,271442701.596624,151613.0
2809.68,2844.69,2794.46,2836.28,61139.7842,172747964.665632,92093.0
2836.29,2893.0,2831.35,2892.23,57370.015,164162572.764686,87005.0
2892.23,2914.34,2860.02,2884.79,91136.4491,263261159.329184,121151.0
2884.8,2919.87,2820.93,2865.23,155104.3414,444504646.861736,188187.0
2865.24,2895.0,2838.93,2852.68,78583.0751,225409347.354229,110161.0
2852.67,2899.4,2851.0,2888.96,45617.5768,131231624.576857,71319.0
2888.95,2915.45,2869.47,2883.85,50628.4754,146363381.83917,75185.0
2883.85,2938.04,2875.01,2900.27,49455.2164,143197876.946425,76438.0
2900.27,2947.47,2899.73,2928.26,74088.697,217144655.285371,100634.0
2928.27,2946.5,2853.83,2889.53,176592.7661,511913794.934744,222310.0
2889.53,2980.0,2875.63,2947.83,118841.8126,349652706.719062,168212.0
2947.84,2969.69,2911.71,2936.93,67786.0303,199204212.183911,94039.0
2936.92,2946.46,2904.14,2926.21,66122.6065,193517284.336957,85800.0
2926.21,2935.9,2908.74,2925.85,55565.077,162385434.298778,90765.0
2925.84,2927.79,2834.28,2843.11,83541.1143,240338710.606723,122219.0
2843.11,2886.23,2832.07,2856.51,117031.428,334777111.803855,139054.0
2856.51,2857.53,2776.63,2792.96,149203.8978,419794580.39083695,166096.0
2792.95,2823.17,2789.07,2817.13,54514.0234,153056064.895874,74339.0
2817.13,2837.82,2810.45,2818.26,48071.0318,135775161.852594,75513.0
2818.26,2841.63,2809.16,2829.79,35793.3907,101178988.66986,76356.0
2829.79,2840.0,2817.69,2830.76,40477.3057,114511066.826658,77645.0
2830.76,2836.66,2771.01,2816.08,75434.0623,211772751.857327,105157.0
2816.07,2822.16,2775.03,2806.73,54863.2754,153432018.936031,78100.0
2806.74,2807.86,2709.26,2726.66,113118.181,311443973.490236,164514.0
2726.67,2780.62,2716.13,2777.15,90414.1142,248588239.103675,113997.0
2777.15,2795.15,2764.18,2766.39,69045.7174,191801542.751166,84167.0
2766.4,2782.0,2751.74,2756.8,40768.9347,112872512.618643,61663.0
2756.79,2819.31,2753.5,2805.75,69441.6549,192820856.815688,84406.0
2805.76,2828.93,2755.1,2765.39,77532.7702,216842609.234368,94295.0
2765.4,2849.9,2757.81,2824.81,95341.6878,268001643.882611,100934.0
2824.81,2849.68,2822.59,2840.72,61400.4276,174341289.660856,70680.0
2840.72,2874.59,2832.1,2845.26,58251.0125,166350308.882151,73019.0
2845.26,2855.86,2789.63,2795.05,65701.4999,185276101.657102,89791.0
2795.05,2852.53,2778.78,2827.68,152893.1509,431093557.728366,169383.0
2827.68,2850.0,2780.0,2841.71,117919.3869,331724789.000021,131072.0
2841.72,2894.22,2824.08,2856.54,65541.3789,187276703.287681,91486.0
2856.54,2861.47,2828.65,2851.0,54433.6191,154858430.029429,72655.0
2851.0,2855.07,2829.9,2844.98,50785.341,144281944.241183,59321.0
2844.98,2854.12,2824.0,2849.01,37135.7252,105427671.358582,59936.0
2849.01,2850.81,2815.31,2822.21,76202.5592,215792699.87292,101956.0
2822.21,2827.51,2761.03,2773.43,102207.2501,285324085.462359,123490.0
2773.43,2800.44,2755.19,2781.7,50566.685,140622769.974433,72818.0
2781.7,2810.58,2771.74,2798.04,38176.2714,106603037.175688,57573.0
2798.04,2833.7,2789.04,2829.42,50987.3485,143236398.480569,65500.0
2829.42,2888.75,2827.15,2870.54,106183.6098,302832966.708352,137317.0
2870.53,2883.72,2826.13,2844.26,85012.8083,242347491.208583,117478.0
2844.27,2965.85,2826.67,2955.71,203433.797,587009970.364686,260239.0
2955.7,2958.61,2921.2,2940.64,64944.2318,190871318.312513,104843.0
2940.65,2954.65,2937.21,2941.6,43482.2788,128085035.662684,67204.0
2941.59,2951.63,2925.0,2934.06,34388.8211,100986150.358666,54570.0
2934.06,2938.78,2916.48,2925.67,44779.5294,131068935.628071,70193.0
2925.67,2935.0,2728.41,2742.85,260272.1247,733674881.163399,316005.0
2742.85,2771.96,2683.0,2729.12,258349.4524,705410931.643724,296592.0
2729.12,2756.51,2714.08,2747.97,93573.113,256526563.760023,130807.0
2747.96,2758.18,2724.0,2746.39,61491.5457,168508687.274939,77351.0
2746.38,2755.91,2694.09,2730.2,66119.5866,180554084.002203,88339.0
2730.21,2744.88,2660.2,2676.04,111286.425,300356564.673138,140749.0
2676.04,2727.47,2632.95,2688.25,299718.0345,803299075.4330419,307083.0
2688.15,2713.54,2669.58,2689.31,134052.7674,361093780.66258705,140436.0
2689.3,2708.0,2674.33,2692.85,38780.9642,104455741.119393,59500.0
2692.86,2698.27,2665.05,2669.42,34369.4803,92215697.080291,56154.0
2669.43,2678.59,2653.33,2672.45,48414.7106,129055218.947747,70074.0
2672.45,2698.55,2667.58,2688.9,46341.0294,124481331.472321,67958.0
2688.89,2704.36,2671.8,2692.67,58478.5647,156880557.201798,67801.0
2692.67,2700.8,2680.65,2682.94,31774.231,85417448.389386,45772.0
2682.95,2683.12,2584.75,2635.34,151893.4372,399413800.33902097,197246.0
2635.35,2642.0,2517.0,2545.08,236271.8151,606838150.451736,257284.0
2545.08,2569.21,2530.0,2556.6,90464.1459,230711277.747885,107160.0
2556.6,2577.08,2546.08,2568.09,66590.2151,170588165.041067,83408.0
2567.97,2579.03,2512.85,2517.0,119107.3918,302361381.407609,136543.0
2516.99,2571.78,2484.0,2562.01,177908.3564,449028364.63726705,198492.0
2562.0,2564.69,2508.8,2519.71,67273.4172,170755255.373505,84843.0
2519.71,2530.78,2423.84,2457.56,187870.6747,464046795.175952,207157.0
2457.56,2480.0,2423.85,2447.86,100724.4575,247022013.975249,121143.0
2447.86,2469.72,2362.41,2406.03,248399.4031,598810762.9370431,265652.0
2406.04,2447.94,2345.0,2381.87,296405.2216,710395862.968738,298784.0
2381.87,2404.69,2225.0,2270.68,491747.81,1132723500.089891,563398.0
2270.68,2335.23,2225.16,2228.55,249777.4124,572677697.989424,302846.0
2229.0,2350.0,2200.0,2300.79,387958.256,888171545.664227,447522.0
2300.78,2439.99,2297.89,2373.68,338845.2959,807184752.530474,363695.0
2373.62,2411.63,2365.45,2402.0,187728.6733,447735795.26796097,220264.0
2402.0,2457.34,2321.11,2361.99,317622.0614,761409455.764001,352803.0
2361.99,2410.21,2329.51,2354.28,165442.8473,391704450.905583,221656.0
2354.55,2367.76,2260.67,2342.05,153029.0048,354706005.930502,245285.0
2342.04,2392.99,2320.0,2360.53,162981.4763,384697135.269024,225999.0
2360.54,2406.64,2267.69,2315.13,306640.5616,715582864.8585911,358940.0
2315.13,2451.37,2291.04,2410.22,309462.5003,741440197.830955,429724.0
2410.22,2429.87,2129.0,2264.53,692783.83083,1586007911.565091,964905.0
2264.53,2283.14,2100.0,2117.42,293005.376,641653665.1009396,465307.0
2117.52,2151.72,2005.0,2084.99,257991.09303,536375345.3734984,380465.0
2084.99,2195.0,1971.55,1971.56,388066.28175,808502547.180225,413563.0
1971.56,1986.12,1800.0,1916.3,850470.97901,1596232323.114163,990060.0
1916.3,2020.0,1870.31,1952.76,378746.0277,732818754.031864,541325.0
1952.76,2056.33,1883.25,1968.23,325046.7664,638518941.443566,482798.0
1968.23,2044.18,1900.1,1945.28,216424.0921,426380106.63019294,323549.0
1945.85,1984.12,1870.0,1960.22,146438.7614,283066103.173874,207535.0
1960.22,2115.0,1940.23,2096.46,270038.5961,550266897.16397,319282.0
2096.46,2145.0,2043.9,2048.16,211459.6806,443403381.244589,246885.0
2048.17,2125.0,2048.07,2114.99,163840.8831,341099825.9026,177828.0
2114.99,2147.54,2076.22,2093.61,235693.1065,498836862.439442,277931.0
2093.62,2112.91,2030.0,2064.79,169413.0683,350377328.842317,215628.0
2064.8,2085.0,2001.01,2009.69,83597.0041,171160186.72115,142525.0
2009.69,2070.06,2001.45,2054.4,101652.3342,207950813.709512,148589.0
2054.4,2054.9,2014.67,2031.94,66634.0553,135666417.941851,107778.0
2031.94,2053.98,1970.75,1985.62,128678.38,258753157.574286,174900.0
1985.62,2000.44,1951.21,1963.68,98414.7817,194094760.970048,138974.0
1963.68,2034.99,1955.0,1996.06,96867.8152,194244359.005718,125781.0
1996.05,2066.66,1992.16,2056.48,71540.9414,145461326.544402,98488.0
2056.47,2079.4,2000.68,2014.2,71458.5845,145737966.88122,91842.0
2014.2,2049.3,2002.02,2037.55,57959.0219,117591948.838966,88378.0
2037.55,2086.65,2018.52,2080.49,84714.7743,173409559.426942,107784.0
2080.48,2100.0,2048.11,2062.57,99816.8902,207035305.590085,128740.0
2062.57,2105.77,2057.12,2104.05,71054.786,147889988.877047,96650.0
2104.04,2167.0,2096.53,2145.29,129394.2018,276130825.938172,163769.0
2145.29,2145.29,2066.71,2076.19,114247.9193,239547782.465452,136364.0
2076.19,2082.89,1991.73,2011.92,157338.3967,320183531.487258,188149.0
2011.92,2052.02,1980.1,2031.17,130201.7738,263666710.952227,172829.0
2031.16,2060.09,1985.0,2014.29,203020.5991,409639151.0918,259144.0
2014.29,2046.36,1979.12,2007.15,134453.787,270763393.233561,172919.0
2007.14,2056.13,2005.47,2023.66,82808.3772,168524182.382346,116710.0
2023.66,2080.0,2018.8,2073.49,84137.3876,172249134.888569,125552.0
2073.48,2094.18,2064.57,2070.64,66859.7545,138857437.041777,100163.0
2070.64,2099.99,2069.13,2080.72,63203.654,131899721.960391,92586.0
2080.71,2122.42,2043.57,2061.08,159481.5617,331953830.404579,209978.0
2061.07,2069.98,2008.0,2046.66,127456.5786,260501950.986384,181071.0
2046.65,2102.3,2041.81,2090.72,67110.1084,139606200.756561,110834.0
2090.72,2110.72,2033.28,2039.0,91879.3054,189954810.330529,120641.0
2039.0,2052.76,2017.84,2038.7,83763.4734,170500005.475238,107227.0
2038.69,2049.61,2022.24,2031.32,67741.372,137859623.984495,98324.0
2031.32,2035.5,1943.56,1956.07,156604.4229,310747241.661644,202517.0
1956.07,1993.9,1931.49,1981.59,122065.7162,239961902.039471,147006.0
1981.59,1982.15,1908.0,1915.11,109522.9442,213268555.922826,127961.0
1915.11,1969.3,1903.18,1953.7,132901.6448,257111864.627494,151379.0
1953.71,1973.6,1940.73,1952.07,78854.3728,154276773.371527,93140.0
1952.07,1969.04,1912.17,1965.54,123907.0309,240214729.626974,155414.0
1965.53,2040.39,1943.14,2023.83,216153.7649,428852412.645724,260606.0
2023.82,2028.9,1990.56,1993.56,125237.0305,251705626.241757,177733.0
1993.55,2027.74,1991.79,2019.55,64423.1355,129626577.87755,108237.0
2019.55,2052.94,2004.12,2023.03,74590.7729,151238443.686744,129866.0
2023.03,2034.27,2001.1,2025.55,66981.4564,135303984.940156,105863.0
2025.59,2064.0,2022.18,2054.51,69703.2205,142286504.194352,109406.0
2054.5,2058.04,1952.35,1960.99,180476.1804,362331600.94267905,218031.0
1961.0,1972.82,1923.0,1968.27,134350.5016,260659866.870451,182417.0
1968.26,1978.68,1952.83,1959.08,50879.4053,100019443.973585,95006.0
1959.08,1973.95,1937.36,1967.75,51450.0288,100641899.786534,92846.0
1967.74,1986.57,1961.23,1978.63,39338.3337,77499895.784026,68786.0
1978.63,1988.48,1956.58,1970.46,33761.7569,66606421.147751,60541.0
1970.47,1985.46,1959.18,1980.38,48002.9063,94719033.651998,73834.0
1980.39,1990.86,1973.0,1981.4,41628.7893,82478274.794961,71434.0
1981.4,1985.0,1965.82,1975.07,24687.9482,48769147.419472,50432.0
1975.06,1983.98,1971.82,1974.14,29549.7285,58432458.322846,52252.0
1974.14,1977.55,1966.33,1975.86,27158.8053,53570622.430624,49824.0
1975.86,2037.8,1973.45,2017.36,111779.4513,225105703.154471,159662.0
2017.36,2032.71,1991.0,2004.58,70483.1314,142038710.762038,102998.0
2004.58,2022.8,1992.57,2007.41,49315.2338,99098949.193396,79118.0
2007.41,2056.41,2006.26,2043.19,67448.8424,137198741.764464,96403.0
2043.19,2057.87,2019.5,2030.84,58854.6553,119748214.155624,84637.0
2030.85,2081.74,2025.62,2066.77,90912.7639,186610082.538241,117928.0
2066.76,2085.0,2051.67,2068.96,78980.0532,163357948.231008,109801.0
2068.96,2088.5,2035.71,2065.0,154097.3646,317797428.269404,187285.0
2065.01,2078.83,1978.59,1981.0,145992.5036,296506432.243125,165153.0
1980.99,2004.86,1957.12,1973.32,107247.6818,212579678.675909,144450.0
1973.33,1990.75,1969.05,1987.9,47433.582,94061182.593025,71118.0
1987.9,1993.83,1974.26,1985.22,41160.6218,81687007.87764,58005.0
1985.22,1985.59,1952.35,1966.36,80768.0606,159211663.570953,93871.0
1966.37,1975.55,1913.02,1962.72,178331.6137,346589815.073084,180338.0
1962.71,1976.99,1934.9,1962.85,116591.022,228130889.534706,120841.0
1962.85,1990.0,1951.53,1979.41,69812.0719,138183641.282961,73909.0
1979.4,2022.34,1970.23,2014.2,83323.356,166463250.454442,92829.0
2014.2,2015.3,1973.33,1977.04,56852.1373,113256488.247561,78824.0
1977.04,1981.98,1942.3,1944.07,77060.594,151402043.642811,96396.0
1944.08,1985.75,1934.61,1964.53,135701.2434,266690652.524689,139206.0
1964.54,1982.84,1944.09,1951.59,115872.8969,227597816.262024,125008.0
1951.59,1972.02,1940.74,1942.63,55976.0815,109512547.291158,67961.0
1942.64,1966.01,1933.66,1948.46,59555.8422,116149859.793211,67345.0
1948.47,1950.85,1910.0,1926.36,107439.5221,206864943.533658,112910.0
1926.35,1927.42,1800.0,1816.57,279122.9155,512960715.719259,263111.0
1816.56,1876.4,1735.0,1862.02,400292.75604,725374713.6043553,358291.0
1862.03,1907.58,1826.13,1826.56,180070.2646,336776331.27319,175161.0
1826.55,1850.01,1789.38,1792.23,142259.2747,259458909.591741,147210.0
1792.24,1808.6,1728.99,1768.0,293711.98478,517570714.9163903,243225.0
1768.01,1799.13,1712.67,1764.6,245238.14993,430402484.0077336,228334.0
1764.6,1789.47,1750.19,1771.25,176925.1648,313824735.083594,174640.0
1771.26,1822.26,1755.75,1764.33,238136.3469,426817531.66368896,231483.0
1764.34,1774.56,1715.0,1754.32,213661.5674,371714991.98724705,220282.0
1754.33,1772.5,1703.0,1727.27,129020.07156,224536366.378921,128490.0
1727.26,1768.01,1722.26,1765.08,138332.9568,240906334.086623,133285.0
1765.08,1783.12,1754.68,1765.46,84534.1931,149348618.502639,91448.0
1765.46,1788.0,1748.94,1772.97,71658.2413,126544238.199493,83006.0
1772.97,1808.98,1769.51,1795.11,108666.6496,194547900.550735,136021.0
1795.12,1800.0,1760.0,1793.56,111021.2154,197794211.61454,136278.0
1793.57,1805.44,1778.68,1792.22,44057.9256,78933621.597059,65385.0
1792.21,1795.89,1759.96,1776.46,89239.5872,158444368.2202,84129.0
1776.46,1789.82,1769.38,1783.8,45645.9247,81250110.757138,47499.0
1783.8,1805.0,1774.42,1802.0,73163.1579,130985798.336786,76339.0
1801.99,1827.4,1792.8,1797.23,94978.3312,171874179.777356,101736.0
1797.22,1810.64,1785.29,1788.53,50747.5447,91261085.785746,60382.0
1788.53,1826.24,1787.09,1813.64,78656.0653,142231134.180703,76918.0
1813.64,1890.0,1803.18,1880.07,167439.7294,310491603.416978,152114.0
1880.07,1917.68,1869.81,1907.84,137058.161,259921716.917067,130143.0
1907.83,1910.86,1891.26,1902.64,81132.1186,154333768.784186,93570.0
1902.65,1924.0,1872.71,1912.44,146928.0849,278933515.597483,167569.0
1912.43,1935.44,1906.0,1917.33,76673.2737,147407793.357873,96506.0
1917.32,2013.0,1912.87,1998.78,205691.4683,406837572.97405696,208227.0
1998.78,2016.45,1976.55,1994.51,111932.3145,223129496.565301,114627.0
1994.51,1996.24,1960.2,1970.35,105387.2534,208363547.394791,136300.0
1970.36,1985.08,1957.82,1978.59,100652.1189,198477553.015782,102743.0
1978.58,1995.51,1930.09,1988.62,196335.5268,384616583.98145,192495.0
1988.62,1999.87,1925.0,1934.21,164613.2444,322596645.350432,163384.0
1934.22,1959.69,1934.21,1941.9,72182.9646,140669247.459998,81818.0
1941.9,1958.55,1927.6,1929.97,104283.3688,202340749.220942,99572.0
1929.98,1945.59,1913.76,1930.71,98847.9958,190928443.887046,101078.0
1930.72,1944.79,1924.1,1938.94,87653.6759,169678394.257401,98063.0
1938.95,1972.58,1879.0,1880.59,259179.8865,499038646.39649904,233402.0
1880.59,1880.74,1807.83,1821.82,283820.7754,523333000.67338496,255434.0
1821.83,1843.88,1763.75,1817.95,204055.5682,368686240.795148,185610.0
1817.96,1835.86,1805.62,1814.54,132317.8022,241011354.823515,113098.0
1814.54,1837.35,1802.0,1826.57,103280.4319,187861241.510281,107821.0
1826.58,1844.13,1812.64,1839.5,98559.5851,180073351.880645,108049.0
1839.49,1841.23,1782.42,1816.52,242346.2673,438158310.95,233693.0
1816.53,1833.78,1800.71,1822.08,119260.4119,216873418.996919,126185.0
1822.08,1853.05,1818.83,1834.08,93019.9033,170804052.023394,104458.0
1834.09,1843.91,1822.3,1827.52,80096.7869,146775549.424528,91347.0
1827.51,1829.1,1806.7,1813.92,73074.8419,132949923.92525,83975.0
1813.91,1821.45,1753.0,1762.35,167585.084,298536658.360466,174072.0
1762.36,1779.95,1737.0,1763.32,238129.9865,419252217.97907907,246516.0
1763.32,1767.58,1743.0,1751.18,102830.4695,180354461.769414,128219.0
1751.18,1795.0,1749.42,1775.12,79565.3658,141370801.00417,82917.0
1775.13,1779.66,1748.43,1752.96,73259.6979,129007489.557759,72511.0
1752.96,1775.52,1751.73,1769.11,49823.5456,88033548.323262,50674.0
1769.1,1780.0,1763.32,1768.24,49887.3875,88445381.117952,55303.0
1768.23,1789.26,1757.23,1778.85,88113.9859,156155871.746046,92165.0
1778.85,1782.86,1767.3,1772.47,55320.8142,98249114.538877,54881.0
1772.48,1816.0,1770.5,1804.58,71874.0268,129171337.697388,77200.0
1804.58,1810.97,1784.46,1793.85,51536.882,92587038.051082,61537.0
1793.84,1800.0,1785.78,1785.82,33107.826,59374231.994129,42643.0
1785.82,1795.57,1773.05,1788.2,47391.0077,84566627.943397,58793.0
1788.2,1812.84,1780.0,1811.41,66690.4089,119718274.887976,71868.0
1811.42,1830.17,1795.51,1821.21,99137.9453,179982255.839512,99141.0
1821.21,1827.68,1802.55,1806.23,74110.4362,134355288.240295,69953.0
